ClaimID,PolicyID,ClaimDate,ClaimType,ReportedDamage,NumParties,Description,ClaimComplexityLabel,FraudLabel
CLM-001021,POL-007805,2024/2/15 20:15,Theft/Comprehensive,1335.153302,1,"This claim involves a theft incident where no injuries were reported. The total damage amounts to $1,335.15 for the single vehicle involved.",Simple,0
CLM-001022,POL-007846,2024/8/14 9:04,Fender-Bender,3532.523192,5,"This fender-bender involving five vehicles resulted in damage totaling $3,532.52, but fortunately, no injuries were reported. All drivers are safe, and the focus is now on managing the repairs.",Moderate,0
CLM-001027,POL-007906,2024/1/14 10:14,Fender-Bender,14861.08934,1,"This fender-bender resulted in significant damage amounting to $14,861.09. Fortunately, there were no injuries reported in the incident, involving just the one vehicle.",Simple,0
CLM-001029,POL-007919,2023/7/1 16:59,Theft/Comprehensive,1760.002966,2,"This claim pertains to a theft incident involving two vehicles, resulting in damages of $1,760. Fortunately, there were no injuries reported during the event.",Simple,0
CLM-001032,POL-007938,2023/8/6 4:02,Fender-Bender,4068.640454,1,"This claim involves a fender-bender with damages totaling $4,068.64, affecting one vehicle. Thankfully, no injuries were reported in the incident.",Simple,0
CLM-001034,POL-007955,2024/2/11 10:25,Fender-Bender,9042.53375,3,"This claim involves a fender-bender incident with three vehicles, resulting in damages totaling $9,042.53. Fortunately, there were no injuries reported for anyone involved in the accident.",Simple,0
CLM-001035,POL-007958,2024/2/19 4:07,Major Collision,8310.226766,2,"The major collision involving two vehicles resulted in significant damage amounting to $8,310.23 and left one or more individuals injured. Emergency services were called to the scene, and medical attention was provided to those affected.",Complex,0
CLM-001039,POL-007965,2024/11/8 18:42,Theft/Comprehensive,583.0192719,1,"A theft incident involving my vehicle resulted in damages totaling $583.02. Fortunately, there were no injuries reported in this incident.",Simple,0
CLM-001040,POL-007971,2023/10/17 10:07,Theft/Comprehensive,1656.195286,1,"This claim is for a theft incident involving a single vehicle, resulting in damages totaling $1,656.20. Fortunately, no injuries were reported during the event.",Simple,0
CLM-001041,POL-007975,2023/10/30 7:28,Major Collision,90657.47678,1,"This claim involves a major collision resulting in significant damage estimated at $90,657.48 to a single vehicle. Fortunately, no injuries were reported during the incident.",Simple,0
CLM-001043,POL-007978,2023/4/25 1:14,Fender-Bender,2775.591327,1,"A minor fender-bender occurred involving one vehicle, resulting in damage totaling $2,775.59. Fortunately, there were no injuries reported in this incident.",Simple,0
CLM-001044,POL-007979,2023/7/24 0:49,Fender-Bender,2307.926283,2,"This fender-bender involved two vehicles, resulting in estimated damages of $2,307.93. Fortunately, no injuries were reported as a result of the accident.",Simple,0
CLM-001046,POL-007989,2024/7/19 10:57,Fender-Bender,32424.89641,2,"This fender-bender involved two vehicles and resulted in significant damage amounting to $32,424.90; thankfully, there were no injuries reported in the accident.",Moderate,0
CLM-001047,POL-007993,2023/9/3 21:04,Theft/Comprehensive,3644.880746,1,"This claim involves a theft of a single vehicle, resulting in damages amounting to $3,644.88. Fortunately, there were no injuries reported during the incident.",Simple,0
CLM-001051,POL-008004,2024/4/20 17:13,Major Collision,16289.27086,2,"In a major collision involving two vehicles, the accident resulted in injuries to one or more individuals, with damage assessed at $16,289.27. The seriousness of the incident highlights the need for thorough evaluation and support for those affected.",Complex,0
CLM-001052,POL-008039,2023/11/20 15:13,Theft/Comprehensive,2551.136895,1,"This is a theft claim involving a single vehicle, with damages totaling $2,551.14. Fortunately, no injuries were reported in the incident.",Simple,0
CLM-001056,POL-008071,2024/4/22 9:36,Theft/Comprehensive,5358.641601,1,"This claim arises from a theft incident involving a single vehicle, with damages totaling $5,358.64. Fortunately, no one was injured during the event.",Simple,0
CLM-001061,POL-008098,2024/5/18 0:48,Theft/Comprehensive,4172.57384,3,"This claim involves a theft situation affecting three vehicles, resulting in damage totaling $4,172.57. Thankfully, no injuries were reported during the incident.",Simple,0
CLM-001064,POL-008129,2023/2/14 3:47,Theft/Comprehensive,1603.048199,1,"This claim pertains to a theft incident involving a single vehicle, resulting in damages amounting to $1,603.05. Thankfully, no injuries were reported during this incident.",Simple,0
CLM-001066,POL-008142,2024/12/12 22:19,Theft/Comprehensive,1632.760196,2,"This claim involves a theft incident resulting in a loss of $1,632.76, affecting two vehicles. Fortunately, no injuries were reported during the event.",Simple,0
CLM-001072,POL-008217,2024/1/7 1:59,Theft/Comprehensive,1515.426243,1,"This claim pertains to a theft involving a single vehicle, with damages amounting to $1,515.43. Fortunately, no injuries were reported in this incident.",Simple,0
CLM-001073,POL-008227,2023/11/23 11:19,Major Collision,9140.840268,1,"This claim pertains to a major collision involving a single vehicle, resulting in damages totaling $9,140.84. Thankfully, there were no injuries reported during this incident.",Simple,0
CLM-001074,POL-008241,2023/10/13 6:05,Theft/Comprehensive,1360.459687,1,"A theft incident involving a single vehicle resulted in a loss of $1360.46. Fortunately, no injuries were reported during this occurrence.",Simple,0
CLM-001075,POL-008246,2023/11/26 12:37,Fender-Bender,8511.953215,1,"This fender-bender resulted in significant damage amounting to $8,511.95, but fortunately, there were no injuries reported. Only one vehicle was involved in the incident.",Simple,0
CLM-001077,POL-008249,2023/11/18 18:31,Fender-Bender,3857.796721,1,"In a minor fender-bender accident involving one vehicle, there were no injuries reported. The damage incurred amounts to $3,857.80.",Simple,0
CLM-001086,POL-008320,2024/2/3 15:49,Theft/Comprehensive,1449.910238,2,"This claim involves a theft incident with two vehicles affected, resulting in damages amounting to $1,449.91. Fortunately, there were no injuries reported during the event.",Simple,0
CLM-001087,POL-008324,2024/5/21 22:33,Theft/Comprehensive,1159.590461,2,"This claim involves a theft incident where two vehicles were impacted, resulting in damages amounting to $1,159.59. Thankfully, there were no injuries reported during this event.",Simple,0
CLM-001089,POL-008336,2024/4/7 23:13,Theft/Comprehensive,2996.538992,2,"This claim pertains to a theft incident involving two vehicles, resulting in damages amounting to $2,996.54. Fortunately, there were no injuries reported during this event.",Simple,0
CLM-001093,POL-008379,2024/4/19 11:17,Fender-Bender,15511.16486,1,"This claim involves a fender-bender with a total damage amount of $15,511.16 affecting one vehicle, but fortunately, there were no injuries reported in the incident.",Simple,0
CLM-001094,POL-008397,2023/7/30 9:19,Theft/Comprehensive,3962.854262,2,"This theft incident involved two vehicles and resulted in damages totaling $3,962.85. Fortunately, there were no injuries reported.",Simple,0
CLM-001095,POL-008398,2023/9/9 17:39,Fender-Bender,18127.26197,2,"This claim involves a fender-bender incident between two vehicles, resulting in significant damage amounting to $18,127.26. Fortunately, there were no injuries reported in the accident.",Simple,0
CLM-001096,POL-008398,2024/5/2 17:39,Theft/Comprehensive,3107.781346,4,"This claim involves a theft incident affecting four vehicles, resulting in damages totaling $3,107.78. Fortunately, no injuries were reported during this occurrence.",Moderate,0
CLM-001097,POL-008432,2024/5/29 1:00,Fender-Bender,10257.17879,2,"This claim concerns a fender-bender involving two vehicles, resulting in damages totaling $10,257.18. Fortunately, there were no injuries reported in the accident.",Simple,0
CLM-001101,POL-008473,2024/1/11 9:36,Major Collision,2111.750652,1,"This claim involves a major collision with one vehicle, resulting in damages totaling $2,111.75. Fortunately, there were no injuries reported in the incident.",Simple,0
CLM-001102,POL-008483,2024/3/22 1:27,Major Collision,1653.084689,1,"In a major collision involving one vehicle, the incident resulted in injuries to the occupants, leading to a damage assessment of $1,653.08. The situation underscores the serious consequences that can arise from car accidents.",Moderate,1
CLM-001103,POL-008491,2024/4/20 3:28,Fender-Bender,5868.043791,1,"In a recent fender-bender, one vehicle sustained significant damage estimated at $5,868.04, and unfortunately, the accident also resulted in one or more injuries. The incident highlights the importance of road safety and the potential consequences of even minor collisions.",Moderate,0
CLM-001104,POL-008491,2023/11/30 3:28,Theft/Comprehensive,1616.015717,1,"This claim pertains to a theft involving a single vehicle, resulting in damages of $1,616.02. Fortunately, there were no injuries reported during the incident.",Simple,1
CLM-001105,POL-008495,2023/11/29 2:33,Theft/Comprehensive,2119.423859,2,"This claim arises from a theft incident involving two vehicles, resulting in damage totaling $2,119.42. Fortunately, there were no injuries reported during the event.",Simple,0
CLM-001108,POL-008564,2024/2/27 14:48,Theft/Comprehensive,8326.459044,1,"This claim involves a theft of a single vehicle, with damages totaling $8,326.46. Fortunately, there were no injuries reported in this incident.",Simple,0
CLM-001110,POL-008609,2023/11/5 16:56,Theft/Comprehensive,3785.213263,3,"This theft incident involved three vehicles and resulted in damages totaling $3,785.21. Fortunately, there were no injuries reported during the event.",Simple,0
CLM-001112,POL-008636,2024/6/4 16:52,Theft/Comprehensive,1667.210927,2,"This claim involves a theft incident affecting two vehicles, resulting in damages totaling $1667.21. Thankfully, there were no injuries reported during the event.",Simple,0
CLM-001114,POL-008647,2024/6/12 14:20,Major Collision,6229.153397,2,"This major collision involving two vehicles resulted in injuries to at least one party. The estimated damage amounts to $6,229.15.",Moderate,0
CLM-001115,POL-008654,2024/4/14 18:49,Theft/Comprehensive,902.072859,5,"This claim involves the theft of a vehicle among five that were affected, resulting in damages totaling $902.07. Fortunately, there were no injuries reported in the incident.",Moderate,0
CLM-001116,POL-008660,2024/7/26 18:24,Fender-Bender,2381.080574,5,"A fender-bender involving five vehicles resulted in damages amounting to $2,381.08. Fortunately, there were no injuries reported in the accident.",Moderate,0
CLM-001117,POL-008660,2024/1/4 18:24,Theft/Comprehensive,1689.668397,1,"This claim involves a theft incident involving my vehicle, resulting in damages totaling $1,689.67. Fortunately, no injuries occurred during the event.",Simple,0
CLM-001119,POL-008678,2024/6/11 11:21,Theft/Comprehensive,3109.942488,2,"This claim involves a theft incident with two vehicles, resulting in damages amounting to $3,109.94. Fortunately, there were no injuries reported in the incident.",Simple,0
CLM-001121,POL-008687,2023/7/29 15:45,Theft/Comprehensive,5615.307863,1,"This claim pertains to a theft incident involving a single vehicle, resulting in damages totaling $5,615.31. Fortunately, there were no injuries reported during the event.",Simple,0
CLM-001124,POL-008703,2024/1/27 12:52,Fender-Bender,9616.223885,1,"This claim involves a fender-bender with damages totaling $9,616.22; fortunately, there were no injuries reported in this incident involving just one vehicle. The accident resulted in significant damage, but all parties emerged unharmed.",Simple,0
CLM-001125,POL-008706,2024/8/3 7:58,Theft/Comprehensive,2639.916786,1,"This claim involves a theft incident affecting a single vehicle, resulting in damages totaling $2,639.92. Fortunately, there were no injuries reported during this event.",Simple,0
CLM-001127,POL-008717,2023/10/4 13:37,Fender-Bender,3199.584162,2,"A minor fender-bender occurred involving two vehicles, resulting in damage totaling $3,199.58. Fortunately, there were no injuries reported in this incident.",Simple,0
CLM-001129,POL-008749,2024/3/13 3:00,Major Collision,21040.15353,1,"The accident caused significant damage to the vehicle, totaling $21,040.15, and unfortunately resulted in one or more injuries to the driver. This major collision underscores the need for careful driving, as the incident had serious consequences.",Moderate,0
CLM-001131,POL-008771,2023/12/31 22:28,Major Collision,44877.37343,1,"A major collision involving a single vehicle resulted in injuries, with damages estimated at $44,877.37. The severity of the injuries sustained underscores the serious nature of this accident.",Moderate,0
CLM-001135,POL-008801,2023/1/31 3:42,Theft/Comprehensive,1377.680178,1,"A theft incident involving a single vehicle resulted in damages amounting to $1,377.68. Fortunately, there were no injuries reported in this case.",Simple,0
CLM-001138,POL-008813,2024/1/30 15:33,Fender-Bender,9728.078495,1,"This claim pertains to a fender-bender involving one vehicle, resulting in damage amounting to $9,728.08. Fortunately, no injuries were reported in the incident.",Simple,1
CLM-001140,POL-008832,2024/4/3 5:17,Theft/Comprehensive,2607.507053,1,"This claim involves a theft of a single vehicle, resulting in damages amounting to $2,607.51. Fortunately, there were no injuries reported in this incident.",Simple,1
CLM-001144,POL-008862,2023/11/10 19:00,Fender-Bender,1400.678409,1,"The incident involved a single vehicle and resulted in damage totaling $1,400.68. Fortunately, there were no injuries reported in this fender-bender.",Simple,0
CLM-001145,POL-008862,2024/1/24 19:00,Theft/Comprehensive,752.9984042,1,"This claim involves a theft incident affecting a single vehicle, resulting in damages totaling $753. Fortunately, no injuries were reported during the event.",Simple,0
CLM-001146,POL-008878,2023/10/21 6:40,Major Collision,1269.648775,1,"A major collision involving a single vehicle caused injuries to the driver, resulting in damage totaling $1,269.65. The impact of the accident necessitated medical attention for those injured.",Moderate,0
CLM-001147,POL-008884,2024/3/19 11:08,Theft/Comprehensive,2372.404087,1,"This claim pertains to a comprehensive theft incident involving a single vehicle, resulting in damages totaling $2,372.40. Thankfully, there were no injuries sustained during this unfortunate event.",Simple,0
CLM-001148,POL-008893,2023/3/13 13:00,Theft/Comprehensive,2248.694822,1,"This claim involves a theft incident where one vehicle was affected, resulting in damages amounting to $2,248.69. Fortunately, there were no injuries reported during the event.",Simple,1
CLM-001149,POL-008900,2024/5/12 0:53,Theft/Comprehensive,1633.211667,1,"This claim involves a theft of a single vehicle valued at $1,633.21, and fortunately, no injuries were reported during the incident. The focus is on the loss of the vehicle, as all parties involved remained unscathed.",Simple,0
CLM-001150,POL-008908,2023/9/5 0:45,Theft/Comprehensive,2556.857004,1,"This claim involves a theft incident affecting a single vehicle, resulting in damages amounting to $2,556.86. Fortunately, there were no injuries reported in this case.",Simple,0
CLM-001154,POL-008916,2024/1/20 15:52,Theft/Comprehensive,1353.010926,5,"This claim pertains to a theft incident involving five vehicles, totaling damages of $1,353.01. Fortunately, there were no injuries reported during the event.",Moderate,0
CLM-001155,POL-008927,2023/10/17 15:59,Fender-Bender,5863.248078,2,"A minor fender-bender involving two vehicles resulted in damages totaling $5,863.25, but fortunately, there were no injuries reported in this incident.",Simple,0
CLM-001157,POL-008950,2023/11/3 10:15,Theft/Comprehensive,442.7069783,1,"This claim concerns a theft incident involving a single vehicle, resulting in damages totaling $442.71. Thankfully, no injuries were reported during this event.",Simple,0
CLM-001158,POL-008952,2023/10/7 7:03,Major Collision,24572.25035,3,"The major collision involved three vehicles and caused significant damage amounting to $24,572.25. Unfortunately, the accident resulted in injuries to one or more individuals.",Complex,0
CLM-001159,POL-008954,2023/10/23 9:24,Theft/Comprehensive,3244.27811,1,"This claim pertains to a theft incident involving one vehicle, resulting in damages totaling $3,244.28. Fortunately, there were no injuries reported during this incident.",Simple,0
CLM-001161,POL-008969,2023/3/10 10:29,Theft/Comprehensive,4519.372521,1,"This claim is for a theft involving a single vehicle, resulting in damages amounting to $4,519.37. Fortunately, there were no injuries reported in this incident.",Simple,1
CLM-001162,POL-008978,2024/2/18 20:14,Theft/Comprehensive,421.9741574,2,"This claim pertains to a theft incident involving two vehicles, resulting in damages totaling $421.97. Thankfully, there were no injuries reported during this event.",Simple,0
CLM-001163,POL-008979,2024/11/3 21:19,Theft/Comprehensive,666.419142,2,"This claim relates to a theft incident involving two vehicles, resulting in damages amounting to $666.42. Thankfully, there were no injuries reported during this occurrence.",Simple,0
CLM-001166,POL-008988,2024/3/2 14:56,Major Collision,42168.9225,2,"The major collision involving two vehicles caused significant damage amounting to $42,168.92 and resulted in multiple injuries. The severity of the injuries underscores the serious nature of the accident.",Complex,0
CLM-001167,POL-009007,2024/2/6 9:09,Theft/Comprehensive,2451.255234,4,"This claim pertains to a theft incident involving four vehicles, resulting in a loss estimated at $2,451.26. Fortunately, there were no injuries reported during this event.",Moderate,0
CLM-001169,POL-009023,2023/11/23 16:05,Theft/Comprehensive,2226.179868,3,"This claim pertains to a theft incident involving three vehicles, resulting in damages totaling $2,226.18. Fortunately, there were no injuries reported in the incident.",Simple,1
CLM-001170,POL-009032,2023/7/18 10:38,Fender-Bender,14714.60619,1,"In this fender-bender incident, one vehicle was involved, resulting in significant damage amounting to $14,714.61 and multiple injuries. The situation highlights the seriousness of the collision despite being a single-vehicle accident.",Moderate,0
CLM-001178,POL-009099,2024/4/4 13:20,Theft/Comprehensive,3555.472664,1,"This claim involves a theft incident affecting a single vehicle, resulting in damages amounting to $3,555.47. Fortunately, there were no injuries reported during this incident.",Simple,0
CLM-001184,POL-009118,2023/12/20 1:50,Fender-Bender,3014.549765,1,"This fender-bender resulted in damage amounting to $3,014.55, but thankfully, there were no injuries reported. Only one vehicle was involved in the incident.",Simple,0
CLM-001185,POL-009120,2023/10/6 16:23,Fender-Bender,11508.32662,1,"This claim involves a single-vehicle fender-bender with damages totaling $11,508.33. Fortunately, there were no injuries reported in the incident.",Simple,0
CLM-001186,POL-009136,2023/12/8 6:21,Theft/Comprehensive,2222.617169,1,"This claim involves a theft incident with a single vehicle, resulting in damages totaling $2,222.62. Fortunately, no injuries were reported during the event.",Simple,0
CLM-001188,POL-009153,2023/12/7 21:24,Theft/Comprehensive,4039.006779,1,"This claim involves a theft incident related to a single vehicle, with damages totaling $4,039.01. Fortunately, there were no injuries reported during this event.",Simple,0
CLM-001192,POL-009179,2023/9/19 12:54,Theft/Comprehensive,3523.361439,2,"This claim is for a theft incident involving two vehicles, resulting in damage amounting to $3,523.36. Thankfully, no injuries were sustained during this event.",Simple,0
CLM-001193,POL-009184,2024/3/25 19:44,Fender-Bender,7082.165895,1,"This fender-bender resulted in significant damage amounting to $7,082.17, but fortunately, there were no injuries reported. Only one vehicle was involved in the incident.",Simple,0
CLM-001194,POL-009184,2023/12/24 19:44,Fender-Bender,16631.26492,1,"This claim involves a fender-bender that resulted in damage costs amounting to $16,631.26. Thankfully, there were no injuries reported in the incident, which only involved one vehicle.",Simple,0
CLM-001195,POL-009206,2023/7/20 14:47,Fender-Bender,8040.773229,1,"In a recent fender-bender involving one vehicle, significant damages totaling $8,040.77 were incurred, and unfortunately, the accident also resulted in one or more injuries. Emergency services were called to assess both the vehicle and the individuals affected.",Moderate,0
CLM-001196,POL-009207,2023/11/24 5:58,Theft/Comprehensive,268.1680702,1,"This claim involves a theft incident affecting a single vehicle, resulting in damage amounting to $268.17. Fortunately, no injuries were reported during the incident.",Simple,0
CLM-001197,POL-009208,2023/11/8 1:44,Fender-Bender,7141.594133,1,"This fender-bender resulted in $7,141.59 worth of damage to a single vehicle, but fortunately, there were no injuries reported. The accident caused no harm to anyone involved.",Simple,0
CLM-001198,POL-009209,2024/5/13 15:42,Major Collision,1761.355235,2,"In a major collision involving two vehicles, there was substantial damage amounting to $1,761.36, and at least one individual sustained injuries during the incident. The circumstances of the accident have raised concerns about the safety of those involved.",Moderate,0
CLM-001203,POL-009226,2023/10/28 5:01,Theft/Comprehensive,1127.503309,1,"This claim pertains to a theft incident involving a single vehicle, resulting in a loss valued at $1,127.50. Thankfully, there were no injuries reported during this event.",Simple,0
CLM-001204,POL-009226,2024/1/17 5:01,Major Collision,12050.53862,1,"The major collision caused significant damage amounting to $12,050.54 and resulted in injuries to the driver of the single vehicle involved. Emergency services were called to the scene to assess the injuries and provide necessary medical assistance.",Moderate,0
CLM-001205,POL-009226,2023/12/12 5:01,Theft/Comprehensive,4154.764192,2,"This claim involves a theft incident affecting two vehicles, resulting in damages totaling $4,154.76. Fortunately, no injuries were reported during the incident.",Simple,1
CLM-001206,POL-009233,2024/3/4 20:49,Fender-Bender,1705.671088,1,"A minor fender-bender occurred involving one vehicle, resulting in damages amounting to $1,705.67. Fortunately, there were no injuries reported in this incident.",Simple,0
CLM-001211,POL-009263,2024/8/23 21:25,Theft/Comprehensive,1628.675738,2,"This claim involves a theft incident with comprehensive damage totaling $1,628.68, affecting two vehicles. Fortunately, no injuries were reported in this unfortunate situation.",Simple,0
CLM-001212,POL-009263,2023/11/14 21:25,Theft/Comprehensive,1605.903171,1,"A theft incident involving a single vehicle resulted in damages amounting to $1,605.90. Thankfully, there were no injuries reported during this event.",Simple,1
CLM-001213,POL-009267,2024/7/21 8:07,Theft/Comprehensive,1286.005436,2,"This is a theft/comprehensive claim involving two vehicles, with damages totaling $1,286.01. Thankfully, there were no injuries reported in this incident.",Simple,0
CLM-001214,POL-009267,2023/8/25 8:07,Theft/Comprehensive,1373.87836,1,"This claim involves a theft of a single vehicle with damages totaling $1,373.88. Fortunately, there were no injuries reported during the incident.",Simple,0
CLM-001215,POL-009273,2023/12/17 10:18,Theft/Comprehensive,8164.903861,1,"The vehicle was stolen, resulting in a theft claim amounting to $8,164.90. Fortunately, no injuries were reported in connection with this incident.",Simple,0
CLM-001217,POL-009299,2023/8/16 6:40,Theft/Comprehensive,2851.269381,1,"This claim is for a theft involving a single vehicle, resulting in damages of $2,851.27. Fortunately, there were no injuries reported in this incident.",Simple,0
CLM-001218,POL-009302,2023/9/4 13:55,Theft/Comprehensive,699.6254833,1,"This claim involves a theft incident affecting a single vehicle, resulting in damages totaling $699.63. Fortunately, there were no injuries reported during this event.",Simple,0
CLM-001219,POL-009308,2023/12/22 15:21,Fender-Bender,13999.10985,1,"This claim pertains to a fender-bender involving one vehicle, resulting in damages totaling $13,999.11. Fortunately, no injuries were reported in the incident.",Simple,0
CLM-001222,POL-009327,2023/7/22 4:13,Theft/Comprehensive,679.4724407,1,"This claim involves a theft occurrence, resulting in a loss valued at $679.47 for a single vehicle. Fortunately, there were no injuries reported in relation to this incident.",Simple,0
CLM-001223,POL-009338,2024/1/10 18:06,Fender-Bender,5114.061618,1,"In this fender-bender incident, a single vehicle sustained damages totaling $5,114.06. Unfortunately, the accident resulted in injuries, underscoring the seriousness of the situation.",Moderate,0
CLM-001225,POL-009353,2024/8/7 18:20,Theft/Comprehensive,1715.086901,1,"This claim involves a theft incident resulting in damage valued at $1,715.09 to a single vehicle, with no injuries reported. The affected party is seeking compensation for the losses incurred due to this unfortunate event.",Simple,0
CLM-001228,POL-009385,2024/3/10 14:33,Theft/Comprehensive,2512.411259,2,"This claim involves a theft incident resulting in damages totaling $2,512.41, affecting two vehicles. Thankfully, no injuries were reported during the event.",Simple,0
CLM-001229,POL-009390,2023/11/25 2:55,Fender-Bender,10493.67395,1,"A fender-bender accident resulted in damage amounting to $10,493.67 to a single vehicle, but fortunately, no injuries were reported. The incident was minor in terms of personal safety, but the financial impact on the vehicle is significant.",Simple,1
CLM-001230,POL-009398,2024/2/16 20:48,Fender-Bender,4955.955893,2,"In a fender-bender involving two vehicles, damages amounting to $4,955.96 were reported, along with injuries sustained by at least one individual. The accident highlights the importance of safe driving practices to prevent such incidents.",Moderate,0
CLM-001231,POL-009414,2023/5/7 19:14,Fender-Bender,7974.017235,1,"This fender-bender resulted in significant damage amounting to $7,974.02 to the single vehicle involved; fortunately, there were no injuries reported in the incident.",Simple,1
CLM-001232,POL-009417,2023/10/16 5:11,Theft/Comprehensive,993.0640115,1,"A theft incident involving one vehicle resulted in damages amounting to $993.06. Fortunately, there were no injuries reported during this event.",Simple,0
CLM-001233,POL-009419,2023/12/29 9:06,Fender-Bender,6265.542004,4,"A fender-bender involving four vehicles resulted in damage totaling $6,265.54, but fortunately, no injuries were reported. All parties involved are safe, and the incident was handled without medical complications.",Moderate,0
CLM-001234,POL-009422,2023/11/21 1:42,Theft/Comprehensive,2591.61666,1,"This claim involves a theft incident with a total damage estimated at $2,591.62 for a single vehicle. Fortunately, no injuries were reported during the event.",Simple,0
CLM-001236,POL-009424,2024/6/1 22:20,Theft/Comprehensive,3095.162481,1,"This claim pertains to a theft incident involving a single vehicle, resulting in damages of $3,095.16. Fortunately, no injuries were sustained during the event.",Simple,0
CLM-001237,POL-009430,2023/8/23 20:55,Theft/Comprehensive,1443.19277,2,"This claim relates to a theft involving two vehicles, resulting in damages amounting to $1,443.19. Fortunately, there were no injuries reported in the incident.",Simple,0
CLM-001238,POL-009456,2024/1/15 3:31,Theft/Comprehensive,4938.476016,2,"This claim involves a theft incident resulting in damages amounting to $4,938.48 affecting two vehicles, but thankfully, no injuries were reported during the event.",Simple,0
CLM-001239,POL-009465,2023/4/20 16:55,Fender-Bender,5337.981644,3,"A fender-bender involving three vehicles caused damage totaling $5,337.98, and unfortunately, at least one person sustained injuries in the collision. The incident highlights the risks on the road, underscoring the importance of safe driving practices.",Complex,0
CLM-001241,POL-009468,2023/5/31 9:14,Theft/Comprehensive,1611.879638,5,"This claim involves a theft incident affecting five vehicles, resulting in damages totaling $1,611.88. Thankfully, there were no injuries reported during the event.",Moderate,0
CLM-001244,POL-009479,2023/6/4 6:42,Fender-Bender,7783.187189,1,"This fender-bender resulted in significant damage amounting to $7,783.19; fortunately, there were no injuries reported. Only one vehicle was involved in the incident.",Simple,0
CLM-001245,POL-009485,2023/8/4 20:39,Theft/Comprehensive,3756.098718,4,"A theft incident involving four vehicles resulted in damages amounting to $3,756.10, but fortunately, there were no injuries reported. All parties involved are safe following the event.",Moderate,0
CLM-001246,POL-009488,2024/4/22 14:30,Fender-Bender,3426.120179,2,"In a fender-bender involving two vehicles, the accident resulted in injuries that required medical attention. The estimated damage is $3,426.12.",Moderate,0
CLM-001249,POL-009504,2023/2/15 22:07,Theft/Comprehensive,1499.72286,1,"This claim is for a theft incident involving a single vehicle, with damages totaling $1,499.72. Fortunately, there were no injuries reported during this event.",Simple,1
CLM-001250,POL-009504,2023/12/11 22:07,Fender-Bender,4681.939721,3,"A minor fender-bender involving three vehicles resulted in damage totaling $4,681.94. Fortunately, there were no injuries reported during the incident.",Moderate,0
CLM-001252,POL-009527,2024/1/11 10:12,Theft/Comprehensive,3572.615094,2,"This theft incident involved two vehicles and resulted in damage totaling $3,572.62. Fortunately, no injuries were reported during the event.",Simple,0
CLM-001253,POL-009531,2023/12/12 0:46,Fender-Bender,6576.964882,1,"This fender-bender resulted in damage totaling $6,576.96 to one vehicle, but fortunately, no injuries were reported. The accident was minor, allowing all parties to avoid any physical harm.",Simple,0
CLM-001255,POL-009556,2023/9/12 18:43,Theft/Comprehensive,1303.857668,2,"This claim involves a theft incident affecting two vehicles, resulting in damages totaling $1,303.86. Thankfully, there were no injuries reported in connection with this event.",Simple,1
CLM-001256,POL-009556,2024/7/14 18:43,Theft/Comprehensive,2616.926827,1,"This claim involves the theft of a single vehicle with damages amounting to $2,616.93. Thankfully, there were no injuries reported in this incident.",Simple,1
CLM-001260,POL-009602,2023/6/24 3:55,Theft/Comprehensive,980.4868705,1,"This claim involves a theft incident affecting a single vehicle, resulting in damages amounting to $980.49. Fortunately, no injuries were reported during the incident.",Simple,0
CLM-001265,POL-009620,2024/2/25 15:58,Theft/Comprehensive,1273.904381,2,"This claim is for a theft incident involving two vehicles, resulting in damages amounting to $1,273.90. Fortunately, no injuries were reported during the event.",Simple,0
CLM-001267,POL-009624,2024/4/5 16:54,Fender-Bender,7861.263633,3,"This fender-bender involving three vehicles resulted in damage totaling $7,861.26. Fortunately, there were no injuries reported for any of the parties involved in the accident.",Moderate,0
CLM-001268,POL-009634,2023/10/29 12:24,Theft/Comprehensive,3088.985594,2,"This theft incident involved two vehicles, resulting in damages totaling $3,088.99. Fortunately, there were no injuries reported during the theft event.",Simple,0
CLM-001270,POL-009652,2023/12/27 11:09,Theft/Comprehensive,3893.839771,1,"This claim is for theft of a single vehicle, resulting in damages totaling $3,893.84. Fortunately, no injuries occurred during this incident.",Simple,0
CLM-001271,POL-009654,2024/3/21 17:02,Theft/Comprehensive,2668.036955,1,"This claim involves a theft of a single vehicle, resulting in damages amounting to $2,668.04. Fortunately, no injuries were reported during the incident.",Simple,0
CLM-001272,POL-009654,2024/3/20 17:02,Fender-Bender,5924.261416,1,"This claim involves a fender-bender with damages totaling $5,924.26, but fortunately, no injuries were reported in the incident. Only one vehicle was involved in the accident.",Simple,0
CLM-001273,POL-009660,2024/1/24 14:25,Theft/Comprehensive,3723.571391,1,"This claim pertains to the theft of a single vehicle, resulting in damages totaling $3,723.57. Fortunately, no injuries were reported during this incident.",Simple,0
CLM-001274,POL-009664,2023/11/22 20:05,Theft/Comprehensive,3036.665571,2,"This claim involves a theft incident resulting in damages of $3,036.67 affecting two vehicles. Thankfully, no injuries were reported during the event.",Simple,0
CLM-001279,POL-009687,2023/6/24 13:18,Theft/Comprehensive,1547.974879,1,"This claim is for a theft involving a single vehicle, resulting in damages totaling $1,547.97. Fortunately, there were no injuries sustained in the incident.",Simple,0
